X,Y,Z,formation
4473440.713,1669326.313,2404.869,DP
4473444.782,1669402.168,2391.873,DP
4473448.703,1669475.242,2379.271,DP
4473452.479,1669545.648,2367.104,DP
4473456.128,1669613.657,2355.402,DP
4473459.663,1669679.553,2344.195,DP
4473463.1,1669743.614,2333.516,DP
4473466.454,1669806.122,2323.395,DP
4473469.739,1669867.359,2313.864,DP
4473472.971,1669927.602,2304.953,DP
4473476.165,1669987.133,2296.695,DP
4473479.336,1670046.232,2289.119,DP
4473482.499,1670105.182,2282.257,DP
4473485.672,1670164.309,2276.125,DP
4473488.874,1670223.997,2270.724,DP
4473492.128,1670284.63,2266.053,DP
4473495.452,1670346.592,2262.113,DP
4473498.869,1670410.268,2258.904,DP
4473502.398,1670476.041,2256.425,DP
4473506.06,1670544.296,2254.677,DP
4473509.876,1670615.416,2253.66,DP
4473513.867,1670689.786,2253.374,DP
4473518.052,1670767.779,2253.82,DP
4473522.431,1670849.384,2254.967,DP
4473526.977,1670934.078,2256.744,DP
4473531.657,1671021.298,2259.078,DP
4473536.444,1671110.486,2261.897,DP
4473541.305,1671201.08,2265.128,DP
4473546.212,1671292.518,2268.698,DP
4473551.135,1671384.242,2272.535,DP
4473556.042,1671475.687,2276.566,DP
4473560.906,1671566.297,2280.718,DP
4473565.694,1671655.513,2284.918,DP
4473570.397,1671743.138,2289.063,DP
4473575.035,1671829.552,2293.002,DP
4473579.63,1671915.178,2296.58,DP
4473584.208,1672000.442,2299.641,DP
4473588.787,1672085.771,2302.029,DP
4473593.394,1672171.589,2303.588,DP
4473598.05,1672258.323,2304.164,DP
4473602.777,1672346.397,2303.6,DP
4473607.6,1672436.239,2301.742,DP
4473612.54,1672528.272,2298.433,DP
4473617.63,1672623.07,2293.647,DP
4473622.912,1672721.485,2287.595,DP
4473628.437,1672824.4,2280.515,DP
4473634.251,1672932.698,2272.646,DP
4473640.402,1673047.262,2264.225,DP
4473646.937,1673168.973,2255.493,DP
4473653.902,1673298.716,2246.686,DP
4473661.347,1673437.373,2238.043,DP
4473669.317,1673585.826,2229.803,DP
4473677.861,1673744.954,2222.205,DP
4473686.99,1673914.958,2215.373,DP
4473696.63,1674094.479,2209.167,DP
4473706.697,1674281.941,2203.41,DP
4473717.106,1674475.764,2197.925,DP
4473727.771,1674674.371,2192.537,DP
4473738.61,1674876.184,2187.069,DP
4473749.536,1675079.623,2181.346,DP
4473760.466,1675283.112,2175.19,DP
4473771.314,1675485.071,2168.426,DP
4473781.995,1675683.923,2160.878,DP
4473792.437,1675878.301,2152.478,DP
4473802.597,1676067.427,2143.452,DP
4473812.439,1676250.627,2134.079,DP
4473821.926,1676427.225,2124.639,DP
4473831.024,1676596.547,2115.414,DP
4473839.694,1676757.917,2106.683,DP
4473847.901,1676910.661,2098.726,DP
4473855.607,1677054.104,2091.824,DP
4473862.78,1677187.571,2086.256,DP
4473869.378,1677310.387,2082.303,DP
4473875.403,1677422.493,2080.211,DP
4473880.961,1677525.922,2080.106,DP
4473886.186,1677623.16,2082.094,DP
4473891.212,1677716.684,2086.278,DP
4473896.172,1677808.978,2092.761,DP
4473901.199,1677902.522,2101.648,DP
4473906.427,1677999.799,2113.043,DP
4473911.989,1678103.29,2127.049,DP
4473918.019,1678215.476,2143.77,DP
4473924.649,1678338.838,2163.31,DP
4473931.971,1678475.073,2185.681,DP
4473939.9,1678622.596,2210.515,DP
4473948.305,1678778.968,2237.346,DP
4473957.055,1678941.749,2265.707,DP
4473966.018,1679108.498,2295.131,DP
4473975.064,1679276.775,2325.151,DP
4473984.062,1679444.142,2355.301,DP
4473992.879,1679608.157,2385.115,DP
4474001.385,1679766.38,2414.126,DP
4474009.45,1679916.371,2441.866,DP
4474016.961,1680056.069,2467.925,DP
4474023.912,1680185.362,2492.17,DP
4474030.332,1680304.761,2514.561,DP
4474036.247,1680414.773,2535.055,DP
4474041.685,1680515.906,2553.612,DP
4474046.673,1680608.67,2570.189,DP
4474051.239,1680693.576,2584.746,DP
4474055.409,1680771.129,2597.241,DP
4474059.211,1680841.839,2607.632,DP
4474062.673,1680906.215,2615.878,DP
4474065.824,1680964.816,2621.948,DP
4474068.714,1681018.534,2625.869,DP
4474071.395,1681068.386,2627.693,DP
4474073.922,1681115.39,2627.472,DP
4474076.351,1681160.562,2625.258,DP
4474078.736,1681204.922,2621.103,DP
4474081.133,1681249.485,2615.058,DP
4474083.596,1681295.27,2607.175,DP
4474086.178,1681343.293,2597.506,DP
4474088.936,1681394.573,2586.103,DP
4474091.917,1681449.982,2573.039,DP
4474095.105,1681509.267,2558.524,DP
4474098.46,1681571.644,2542.838,DP
4474101.938,1681636.326,2526.261,DP
4474105.499,1681702.526,2509.072,DP
4474109.099,1681769.456,2491.551,DP
4474112.696,1681836.33,2473.979,DP
4474116.247,1681902.361,2456.635,DP
4474119.711,1681966.762,2439.799,DP
4474123.045,1682028.746,2423.751,DP
4474126.21,1682087.591,2408.75,DP
4474129.204,1682143.256,2394.815,DP
4474132.045,1682196.076,2381.832,DP
4474134.752,1682246.392,2369.689,DP
4474137.342,1682294.546,2358.27,DP
4474139.834,1682340.876,2347.461,DP
4474142.247,1682385.725,2337.149,DP
4474144.598,1682429.432,2327.219,DP
4474146.906,1682472.338,2317.558,DP
4474149.19,1682514.783,2308.051,DP
4471293.867,1663639.046,2345.572,DP
4471448.816,1663739.414,2361.471,DP
4471603.372,1663839.527,2377.304,DP
4471757.143,1663939.13,2393.006,DP
4471909.736,1664037.972,2408.512,DP
4472060.758,1664135.793,2423.756,DP
4472209.817,1664232.344,2438.672,DP
4472356.518,1664327.368,2453.195,DP
4472500.47,1664420.611,2467.259,DP
4472641.286,1664511.821,2480.802,DP
4472778.948,1664600.99,2493.816,DP
4472913.988,1664688.458,2506.374,DP
4473046.975,1664774.599,2518.559,DP
4473178.484,1664859.78,2530.451,DP
4473309.085,1664944.374,2542.133,DP
4473439.351,1665028.75,2553.686,DP
4473569.852,1665113.279,2565.193,DP
4473701.161,1665198.33,2576.735,DP
4473833.764,1665284.22,2588.385,DP
4473967.288,1665370.705,2600.096,DP
4474100.857,1665457.221,2611.753,DP
4474233.589,1665543.193,2623.241,DP
4474364.605,1665628.054,2634.446,DP
4474493.021,1665711.232,2645.253,DP
4474617.957,1665792.154,2655.547,DP
4474738.532,1665870.252,2665.214,DP
4474853.865,1665944.953,2674.14,DP
4474963.425,1666015.916,2682.245,DP
4475067.874,1666083.568,2689.552,DP
4475168.119,1666148.498,2696.111,DP
4475265.069,1666211.293,2701.97,DP
4475359.635,1666272.543,2707.179,DP
4475452.722,1666332.836,2711.787,DP
4475545.241,1666392.761,2715.844,DP
4475638.102,1666452.907,2719.397,DP
4475732.2,1666513.854,2722.496,DP
4475828.041,1666575.931,2725.109,DP
4475925.63,1666639.14,2727.113,DP
4476024.94,1666703.462,2728.376,DP
4476125.941,1666768.88,2728.768,DP
4476228.608,1666835.376,2728.157,DP
4476332.911,1666902.933,2726.414,DP
4476438.825,1666971.532,2723.407,DP
4476546.32,1667041.156,2719.005,DP
4476655.34,1667111.767,2713.097,DP
4476765.57,1667183.163,2705.695,DP
4476876.573,1667255.058,2696.881,DP
4476987.905,1667327.167,2686.736,DP
4477099.129,1667399.204,2675.342,DP
4477209.802,1667470.886,2662.78,DP
4477319.483,1667541.924,2649.133,DP
4477427.734,1667612.036,2634.483,DP
4477534.112,1667680.935,2618.91,DP
4477638.24,1667748.377,2602.497,DP
4477739.939,1667814.245,2585.326,DP
4477839.054,1667878.44,2567.478,DP
4477935.436,1667940.865,2549.036,DP
4478028.932,1668001.419,2530.081,DP
4478119.39,1668060.008,2510.695,DP
4478206.66,1668116.53,2490.961,DP
4478290.59,1668170.889,2470.96,DP
4478371.037,1668222.992,2450.77,DP
4478448.15,1668272.936,2430.325,DP
4478522.399,1668321.025,2409.401,DP
4478594.265,1668367.571,2387.77,DP
4478664.23,1668412.885,2365.202,DP
4478732.775,1668457.279,2341.469,DP
4478800.383,1668501.067,2316.341,DP
4478867.535,1668544.559,2289.591,DP
4478934.714,1668588.069,2260.988,DP
4479002.357,1668631.878,2230.387,DP
4479070.582,1668676.066,2198.214,DP
4479139.379,1668720.622,2165.139,DP
4479208.731,1668765.54,2131.832,DP
4479278.627,1668810.809,2098.966,DP
4479349.052,1668856.42,2067.21,DP
4479419.993,1668902.367,2037.237,DP
4479491.434,1668948.637,2009.716,DP
4479563.366,1668995.223,1985.319,DP
4479636.054,1669042.3,1964.437,DP
4479710.462,1669090.492,1946.795,DP
4479787.65,1669140.484,1932.015,DP
4479868.678,1669192.962,1919.721,DP
4479954.607,1669248.614,1909.536,DP
4480046.497,1669308.127,1901.084,DP
4480145.408,1669372.187,1893.987,DP
4480252.401,1669441.481,1887.87,DP
4480368.451,1669516.641,1882.366,DP
4480492.842,1669597.204,1877.266,DP
4480623.269,1669681.674,1872.516,DP
4480757.362,1669768.519,1868.066,DP
4480892.753,1669856.205,1863.867,DP
4481027.074,1669943.198,1859.871,DP
4481157.955,1670027.962,1856.028,DP
4481283.029,1670108.966,1852.29,DP
4481399.926,1670184.672,1848.608,DP
4481506.662,1670253.799,1844.937,DP
4481603.506,1670316.52,1841.266,DP
4481691.529,1670373.526,1837.594,DP
4481771.807,1670425.517,1833.922,DP
4481845.412,1670473.187,1830.25,DP
4481913.418,1670517.23,1826.578,DP
4481976.902,1670558.344,1822.906,DP
4482036.933,1670597.223,1819.235,DP
4482094.587,1670634.561,1815.565,DP
4482150.632,1670670.858,1812.035,DP
4482205.213,1670706.206,1809.068,DP
4482258.401,1670740.652,1807.122,DP
4482310.262,1670774.238,1806.656,DP
4482360.865,1670807.011,1808.128,DP
4482410.281,1670839.015,1811.996,DP
4482458.579,1670870.294,1818.72,DP
4482505.825,1670900.892,1828.757,DP
4482552.107,1670930.865,1842.522,DP
4482597.762,1670960.433,1859.728,DP
4482643.336,1670989.948,1879.525,DP
4482689.379,1671019.767,1901.044,DP
4482736.443,1671050.246,1923.419,DP
4482785.078,1671081.744,1945.783,DP
4482835.835,1671114.616,1967.268,DP
4482889.266,1671149.219,1987.006,DP
4482945.921,1671185.91,2004.132,DP
4483006.246,1671224.978,2017.943,DP
4483070.202,1671266.397,2028.552,DP
4483137.594,1671310.042,2036.32,DP
4483208.232,1671355.789,2041.606,DP
4483281.922,1671403.512,2044.77,DP
4483358.473,1671453.088,2046.173,DP
4483437.689,1671504.391,2046.174,DP
4483519.38,1671557.295,2045.134,DP
4483603.351,1671611.676,2043.412,DP
4483689.291,1671667.333,2041.277,DP
4483776.684,1671723.93,2038.843,DP
4483864.992,1671781.119,2036.208,DP
4483953.677,1671838.553,2033.472,DP
4484042.206,1671895.885,2030.732,DP
4484130.036,1671952.766,2028.087,DP
4484216.635,1672008.848,2025.635,DP
4484301.464,1672063.785,2023.474,DP
4484384.01,1672117.241,2021.696,DP
4484464.075,1672169.093,2020.299,DP
4484541.686,1672219.355,2019.219,DP
4484616.87,1672268.044,2018.391,DP
4484689.652,1672315.178,2017.749,DP
4484760.063,1672360.777,2017.227,DP
4484828.127,1672404.855,2016.76,DP
4484893.873,1672447.434,2016.283,DP
4484957.329,1672488.528,2015.73,DP
4485018.543,1672528.169,2015.068,DP
4485077.642,1672566.443,2014.378,DP
4485134.782,1672603.446,2013.774,DP
4485190.111,1672639.279,2013.371,DP
4485243.783,1672674.036,2013.283,DP
4485295.949,1672707.818,2013.625,DP
4485346.76,1672740.724,2014.512,DP
4485396.368,1672772.85,2016.058,DP
4485444.923,1672804.294,2018.377,DP
4485492.539,1672835.131,2021.491,DP
4485539.276,1672865.398,2025.277,DP
4485585.191,1672895.132,2029.606,DP
4485630.338,1672924.369,2034.345,DP
4485674.771,1672953.144,2039.365,DP
4485718.546,1672981.492,2044.534,DP
4485761.718,1673009.45,2049.721,DP
4485804.341,1673037.053,2054.796,DP
4485846.464,1673064.331,2059.639,DP
4485888.063,1673091.27,2064.245,DP
4485929.076,1673117.83,2068.68,DP
4485969.438,1673143.968,2073.009,DP
4486009.083,1673169.642,2077.297,DP
4486047.945,1673194.81,2081.609,DP
4486085.961,1673219.428,2086.01,DP
4486123.064,1673243.455,2090.567,DP
4486159.187,1673266.849,2095.344,DP
4486194.301,1673289.588,2100.388,DP
4486228.502,1673311.737,2105.681,DP
4486261.911,1673333.371,2111.19,DP
4486294.647,1673354.571,2116.883,DP
4486326.828,1673375.412,2122.726,DP
4486358.578,1673395.973,2128.687,DP
4486390.015,1673416.331,2134.733,DP
4486421.259,1673436.564,2140.832,DP
4472055.034,1663807.594,1999.975,DP
4472110.583,1663873.637,2005.21,DP
4472166.515,1663940.134,2010.565,DP
4472223.211,1664007.542,2016.161,DP
4472281.055,1664076.314,2022.121,DP
4472340.429,1664146.904,2028.564,DP
4472401.716,1664219.768,2035.611,DP
4472465.297,1664295.361,2043.384,DP
4472531.556,1664374.137,2052.005,DP
4472600.875,1664456.55,2061.592,DP
4472673.636,1664543.056,2072.269,DP
4472750.222,1664634.108,2084.156,DP
4472830.755,1664729.855,2097.3,DP
4472914.674,1664829.626,2111.546,DP
4473001.304,1664932.619,2126.705,DP
4473089.967,1665038.03,2142.592,DP
4473179.99,1665145.056,2159.019,DP
4473270.695,1665252.894,2175.798,DP
4473361.408,1665360.741,2192.743,DP
4473451.451,1665467.792,2209.666,DP
4473540.151,1665573.245,2226.381,DP
4473626.831,1665676.297,2242.701,DP
4473710.82,1665776.147,2258.438,DP
4473791.729,1665872.338,2273.487,DP
4473869.693,1665965.025,2287.882,DP
4473944.896,1666054.433,2301.672,DP
4474017.527,1666140.78,2314.907,DP
4474087.771,1666224.291,2327.637,DP
4474155.816,1666305.186,2339.91,DP
4474221.848,1666383.688,2351.776,DP
4474286.053,1666460.019,2363.286,DP
4474348.619,1666534.4,2374.487,DP
4474409.73,1666607.053,2385.43,DP
4474469.573,1666678.196,2396.164,DP
4474528.229,1666747.93,2406.712,DP
4474585.661,1666816.206,2417.056,DP
4474641.819,1666882.968,2427.181,DP
4474696.655,1666948.16,2437.07,DP
4474750.122,1667011.723,2446.707,DP
4474802.171,1667073.6,2456.075,DP
4474852.754,1667133.736,2465.156,DP
4474901.824,1667192.072,2473.936,DP
4474949.332,1667248.55,2482.397,DP
4474995.23,1667303.116,2490.523,DP
4475039.494,1667355.738,2498.295,DP
4475082.534,1667406.904,2505.605,DP
4475125.137,1667457.551,2512.273,DP
4475168.102,1667508.629,2518.118,DP
4475212.23,1667561.089,2522.959,DP
4475258.319,1667615.882,2526.612,DP
4475307.17,1667673.955,2528.898,DP
4475359.581,1667736.263,2529.633,DP
4475416.352,1667803.754,2528.637,DP
4475478.283,1667877.378,2525.729,DP
4475546.173,1667958.086,2520.725,DP
4475620.742,1668046.734,2513.469,DP
4475701.87,1668143.179,2504.025,DP
4475788.929,1668246.675,2492.599,DP
4475881.287,1668356.47,2479.396,DP
4475978.308,1668471.809,2464.623,DP
4476079.36,1668591.938,2448.486,DP
4476183.806,1668716.103,2431.191,DP
4476291.014,1668843.55,2412.946,DP
4476400.348,1668973.525,2393.956,DP
4476511.176,1669105.274,2374.429,DP
4476622.861,1669238.043,2354.57,DP
4476734.771,1669371.078,2334.579,DP
4476846.284,1669503.641,2314.623,DP
4476956.78,1669634.996,2294.848,DP
4477065.644,1669764.409,2275.404,DP
4477172.256,1669891.145,2256.44,DP
4477275.997,1670014.468,2238.104,DP
4477376.249,1670133.643,2220.545,DP
4477472.396,1670247.936,2203.912,DP
4477563.816,1670356.612,2188.353,DP
4477649.892,1670458.934,2174.016,DP
4477730.006,1670554.169,2161.052,DP
4477803.721,1670641.797,2149.586,DP
4477871.399,1670722.248,2139.628,DP
4477933.62,1670796.213,2131.163,DP
4477990.966,1670864.381,2124.173,DP
4478044.017,1670927.444,2118.642,DP
4478093.354,1670986.092,2114.554,DP
4478139.559,1671041.018,2111.892,DP
4478183.213,1671092.91,2110.64,DP
4478224.897,1671142.46,2110.781,DP
4478265.191,1671190.358,2112.298,DP
4478304.676,1671237.296,2115.175,DP
4478343.8,1671283.802,2119.404,DP
4478382.615,1671329.943,2124.988,DP
4478421.108,1671375.7,2131.935,DP
4478459.261,1671421.053,2140.253,DP
4478497.06,1671465.985,2149.95,DP
4478534.486,1671510.475,2161.035,DP
4478571.527,1671554.505,2173.515,DP
4478608.163,1671598.055,2187.399,DP
4478644.382,1671641.108,2202.696,DP
4478680.165,1671683.644,2219.413,DP
4478715.496,1671725.644,2237.558,DP
4478750.406,1671767.141,2257.067,DP
4478785.013,1671808.277,2277.723,DP
4478819.443,1671849.205,2299.295,DP
4478853.825,1671890.076,2321.552,DP
4478888.288,1671931.041,2344.263,DP
4478922.959,1671972.255,2367.195,DP
4478957.966,1672013.866,2390.119,DP
4478993.436,1672056.03,2412.803,DP
4479029.497,1672098.896,2435.015,DP
4479066.279,1672142.618,2456.525,DP
4479103.907,1672187.347,2477.104,DP
4479142.516,1672233.241,2496.637,DP
4479182.251,1672280.474,2515.162,DP
4479223.256,1672329.216,2532.729,DP
4479265.674,1672379.637,2549.386,DP
4479309.649,1672431.91,2565.183,DP
4479355.325,1672486.205,2580.17,DP
4479402.846,1672542.693,2594.397,DP
4479452.357,1672601.545,2607.914,DP
4479504,1672662.933,2620.769,DP
4479557.92,1672727.026,2633.013,DP
4479614.257,1672793.992,2644.697,DP
4479673.068,1672863.899,2655.887,DP
4479734.337,1672936.728,2666.665,DP
4479798.041,1673012.452,2677.113,DP
4479864.16,1673091.046,2687.312,DP
4479932.672,1673172.484,2697.347,DP
4480003.557,1673256.742,2707.299,DP
4480076.792,1673343.794,2717.251,DP
4480152.356,1673433.615,2727.286,DP
4480230.229,1673526.178,2737.486,DP
4480310.387,1673621.459,2747.934,DP
4480392.78,1673719.396,2758.706,DP
4480476.996,1673819.5,2769.783,DP
4480562.392,1673921.004,2781.081,DP
4480648.316,1674023.137,2792.519,DP
4480734.117,1674125.125,2804.012,DP
4480819.147,1674226.195,2815.48,DP
4480902.755,1674325.575,2826.839,DP
4480984.289,1674422.49,2838.006,DP
4481063.102,1674516.168,2848.899,DP
4481138.541,1674605.837,2859.435,DP
4481209.957,1674690.724,2869.531,DP
4481276.789,1674770.164,2879.118,DP
4481339.172,1674844.313,2888.208,DP
4481397.545,1674913.697,2896.848,DP
4481452.352,1674978.839,2905.089,DP
4481504.032,1675040.269,2912.98,DP
4481553.03,1675098.509,2920.57,DP
4481599.789,1675154.087,2927.909,DP
4481644.75,1675207.527,2935.047,DP
4481688.355,1675259.357,2942.032,DP
4481731.047,1675310.101,2948.915,DP
4481773.267,1675360.286,2955.744,DP
